,0
1937,/imagenet/train/n03950228/n03950228_13466.JPEG 17
1938,/imagenet/train/n02823428/n02823428_8404.JPEG 17
1939,/imagenet/train/n04590129/n04590129_7623.JPEG 16
1940,/imagenet/train/n01749939/n01749939_5574.JPEG 34
1941,/imagenet/train/n03676483/n03676483_30783.JPEG 10
1942,/imagenet/train/n04458633/n04458633_34124.JPEG 3
1943,/imagenet/train/n02132136/n02132136_8457.JPEG 4
1944,/imagenet/train/n03903868/n03903868_40819.JPEG 16
1945,/imagenet/train/n03014705/n03014705_375.JPEG 16
1946,/imagenet/train/n03127925/n03127925_17990.JPEG 1
1947,/imagenet/train/n12985857/n12985857_7358.JPEG 19
1948,/imagenet/train/n02869837/n02869837_4776.JPEG 24
1949,/imagenet/train/n02092002/n02092002_1454.JPEG 4
1950,/imagenet/train/n04152593/n04152593_21792.JPEG 2
1951,/imagenet/train/n02128925/n02128925_23631.JPEG 4
1952,/imagenet/train/n02319095/n02319095_2624.JPEG 34
1953,/imagenet/train/n02417914/n02417914_29558.JPEG 4
1954,/imagenet/train/n03720891/n03720891_5429.JPEG 43
1955,/imagenet/train/n02486261/n02486261_20620.JPEG 4
1956,/imagenet/train/n02127052/n02127052_18574.JPEG 4
1957,/imagenet/train/n07747607/n07747607_24144.JPEG 39
1958,/imagenet/train/n02123045/n02123045_3754.JPEG 16
1959,/imagenet/train/n03344393/n03344393_10461.JPEG 13
1960,/imagenet/train/n04367480/n04367480_26835.JPEG 16
1961,/imagenet/train/n01692333/n01692333_7642.JPEG 4
1962,/imagenet/train/n03388043/n03388043_16278.JPEG 8
1963,/imagenet/train/n04371774/n04371774_12115.JPEG 2
1964,/imagenet/train/n02119022/n02119022_9580.JPEG 4
1965,/imagenet/train/n03775071/n03775071_9979.JPEG 3
1966,/imagenet/train/n01704323/n01704323_8099.JPEG 4
1967,/imagenet/train/n01807496/n01807496_10755.JPEG 4
1968,/imagenet/train/n02093754/n02093754_2854.JPEG 4
1969,/imagenet/train/n03977966/n03977966_11761.JPEG 2
1970,/imagenet/train/n02877765/n02877765_15225.JPEG 17
1971,/imagenet/train/n02788148/n02788148_2887.JPEG 7
1972,/imagenet/train/n02786058/n02786058_10857.JPEG 8
1973,/imagenet/train/n02129604/n02129604_4326.JPEG 4
1974,/imagenet/train/n03424325/n03424325_11390.JPEG 14
1975,/imagenet/train/n04004767/n04004767_13415.JPEG 0
1976,/imagenet/train/n04310018/n04310018_136.JPEG 13
1977,/imagenet/train/n01843383/n01843383_4485.JPEG 4
1978,/imagenet/train/n09288635/n09288635_6235.JPEG 25
1979,/imagenet/train/n03207743/n03207743_8465.JPEG 3
1980,/imagenet/train/n02056570/n02056570_9327.JPEG 4
1981,/imagenet/train/n04136333/n04136333_15890.JPEG 3
1982,/imagenet/train/n02916936/n02916936_5288.JPEG 3
1983,/imagenet/train/n01664065/n01664065_6873.JPEG 4
1984,/imagenet/train/n02879718/n02879718_19117.JPEG 2
1985,/imagenet/train/n03535780/n03535780_47531.JPEG 7
1986,/imagenet/train/n03494278/n03494278_36412.JPEG 1
1987,/imagenet/train/n03980874/n03980874_80.JPEG 5
1988,/imagenet/train/n03786901/n03786901_5787.JPEG 0
1989,/imagenet/train/n03594734/n03594734_32686.JPEG 5
1990,/imagenet/train/n01820546/n01820546_2636.JPEG 4
1991,/imagenet/train/n04120489/n04120489_6635.JPEG 27
1992,/imagenet/train/n03372029/n03372029_45474.JPEG 4
1993,/imagenet/train/n02794156/n02794156_8371.JPEG 1
1994,/imagenet/train/n02877765/n02877765_7624.JPEG 3
1995,/imagenet/train/n02971356/n02971356_15941.JPEG 3
1996,/imagenet/train/n02125311/n02125311_13259.JPEG 4
1997,/imagenet/train/n01704323/n01704323_2223.JPEG 4
1998,/imagenet/train/n02641379/n02641379_12820.JPEG 2
1999,/imagenet/train/n03733805/n03733805_15482.JPEG 17
2000,/imagenet/train/n01558993/n01558993_8994.JPEG 4
2001,/imagenet/train/n03775071/n03775071_14083.JPEG 3
2002,/imagenet/train/n04209239/n04209239_2722.JPEG 3
2003,/imagenet/train/n02133161/n02133161_457.JPEG 4
2004,/imagenet/train/n02086079/n02086079_7149.JPEG 3
2005,/imagenet/train/n03786901/n03786901_1206.JPEG 43
2006,/imagenet/train/n01795545/n01795545_18350.JPEG 4
2007,/imagenet/train/n01820546/n01820546_4541.JPEG 43
2008,/imagenet/train/n02101556/n02101556_9948.JPEG 8
2009,/imagenet/train/n02033041/n02033041_7252.JPEG 4
2010,/imagenet/train/n07875152/n07875152_1769.JPEG 17
2011,/imagenet/train/n02837789/n02837789_20038.JPEG 6
2012,/imagenet/train/n04065272/n04065272_10796.JPEG 25
2013,/imagenet/train/n03841143/n03841143_18.JPEG 10
2014,/imagenet/train/n04350905/n04350905_29853.JPEG 5
2015,/imagenet/train/n02128925/n02128925_10404.JPEG 4
2016,/imagenet/train/n02093754/n02093754_6962.JPEG 4
2017,/imagenet/train/n03345487/n03345487_3092.JPEG 13
2018,/imagenet/train/n03207743/n03207743_24516.JPEG 3
2019,/imagenet/train/n02749479/n02749479_8004.JPEG 0
2020,/imagenet/train/n02077923/n02077923_9663.JPEG 4
2021,/imagenet/train/n03014705/n03014705_28798.JPEG 39
2022,/imagenet/train/n03764736/n03764736_6368.JPEG 17
2023,/imagenet/train/n03017168/n03017168_34988.JPEG 1
2024,/imagenet/train/n03908618/n03908618_11709.JPEG 10
2025,/imagenet/train/n03930630/n03930630_4963.JPEG 13
2026,/imagenet/train/n02447366/n02447366_10922.JPEG 4
2027,/imagenet/train/n03180011/n03180011_10635.JPEG 2
2028,/imagenet/train/n04596742/n04596742_21487.JPEG 10
2029,/imagenet/train/n02906734/n02906734_37131.JPEG 16
2030,/imagenet/train/n02100735/n02100735_3413.JPEG 4
2031,/imagenet/train/n01601694/n01601694_5881.JPEG 4
2032,/imagenet/train/n09835506/n09835506_7128.JPEG 7
2033,/imagenet/train/n02966687/n02966687_8947.JPEG 0
2034,/imagenet/train/n01514668/n01514668_3668.JPEG 4
2035,/imagenet/train/n01644373/n01644373_13090.JPEG 4
2036,/imagenet/train/n02056570/n02056570_9091.JPEG 4
2037,/imagenet/train/n07768694/n07768694_13159.JPEG 39
2038,/imagenet/train/n02676566/n02676566_4584.JPEG 1
2039,/imagenet/train/n02100877/n02100877_14319.JPEG 4
2040,/imagenet/train/n02730930/n02730930_1263.JPEG 3
2041,/imagenet/train/n04591713/n04591713_856.JPEG 17
2042,/imagenet/train/n02398521/n02398521_9176.JPEG 4
2043,/imagenet/train/n03272010/n03272010_4199.JPEG 1
2044,/imagenet/train/n03982430/n03982430_37058.JPEG 16
2045,/imagenet/train/n07802026/n07802026_19548.JPEG 25
2046,/imagenet/train/n03250847/n03250847_4560.JPEG 1
2047,/imagenet/train/n03814906/n03814906_433.JPEG 3
2048,/imagenet/train/n02281406/n02281406_981.JPEG 34
2049,/imagenet/train/n04286575/n04286575_807.JPEG 0
2050,/imagenet/train/n03598930/n03598930_6205.JPEG 3
2051,/imagenet/train/n03085013/n03085013_19592.JPEG 3
2052,/imagenet/train/n09256479/n09256479_4783.JPEG 25
2053,/imagenet/train/n03786901/n03786901_12255.JPEG 17
2054,/imagenet/train/n02488702/n02488702_6764.JPEG 33
2055,/imagenet/train/n04330267/n04330267_8549.JPEG 16
2056,/imagenet/train/n03920288/n03920288_1292.JPEG 17
2057,/imagenet/train/n02487347/n02487347_119.JPEG 4
2058,/imagenet/train/n01914609/n01914609_6030.JPEG 34
2059,/imagenet/train/n03832673/n03832673_4211.JPEG 28
2060,/imagenet/train/n03345487/n03345487_10610.JPEG 13
2061,/imagenet/train/n11879895/n11879895_8810.JPEG 25
2062,/imagenet/train/n04399382/n04399382_31269.JPEG 17
2063,/imagenet/train/n02398521/n02398521_33036.JPEG 4
2064,/imagenet/train/n02782093/n02782093_4769.JPEG 13
2065,/imagenet/train/n12985857/n12985857_7079.JPEG 19
2066,/imagenet/train/n02776631/n02776631_9390.JPEG 16
2067,/imagenet/train/n01795545/n01795545_16471.JPEG 4
2068,/imagenet/train/n02091831/n02091831_12359.JPEG 7
2069,/imagenet/train/n03666591/n03666591_28197.JPEG 10
2070,/imagenet/train/n03109150/n03109150_14785.JPEG 10
2071,/imagenet/train/n03045698/n03045698_1798.JPEG 6
2072,/imagenet/train/n04428191/n04428191_5882.JPEG 13
2073,/imagenet/train/n04209239/n04209239_7907.JPEG 24
2074,/imagenet/train/n02966687/n02966687_6244.JPEG 10
2075,/imagenet/train/n02092339/n02092339_7617.JPEG 3
2076,/imagenet/train/n01986214/n01986214_3617.JPEG 44
2077,/imagenet/train/n03770439/n03770439_2701.JPEG 6
2078,/imagenet/train/n03954731/n03954731_23370.JPEG 10
2079,/imagenet/train/n01917289/n01917289_5129.JPEG 19
2080,/imagenet/train/n04033995/n04033995_39798.JPEG 24
2081,/imagenet/train/n12620546/n12620546_46971.JPEG 39
2082,/imagenet/train/n03259280/n03259280_1919.JPEG 10
2083,/imagenet/train/n04536866/n04536866_8579.JPEG 5
2084,/imagenet/train/n03325584/n03325584_35302.JPEG 3
2085,/imagenet/train/n01592084/n01592084_1260.JPEG 4
2086,/imagenet/train/n02092002/n02092002_2572.JPEG 7
2087,/imagenet/train/n03764736/n03764736_7347.JPEG 13
2088,/imagenet/train/n04599235/n04599235_10977.JPEG 3
2089,/imagenet/train/n03445777/n03445777_2318.JPEG 7
2090,/imagenet/train/n03733805/n03733805_21403.JPEG 17
2091,/imagenet/train/n03888257/n03888257_43839.JPEG 7
2092,/imagenet/train/n02174001/n02174001_3388.JPEG 4
2093,/imagenet/train/n02105641/n02105641_10828.JPEG 4
2094,/imagenet/train/n02641379/n02641379_2614.JPEG 4
2095,/imagenet/train/n01773797/n01773797_5614.JPEG 34
2096,/imagenet/train/n02391049/n02391049_2507.JPEG 42
2097,/imagenet/train/n04252225/n04252225_2498.JPEG 25
2098,/imagenet/train/n03042490/n03042490_15737.JPEG 25
2099,/imagenet/train/n02488702/n02488702_6332.JPEG 4
2100,/imagenet/train/n01498041/n01498041_9083.JPEG 3
2101,/imagenet/train/n02486261/n02486261_9706.JPEG 4
2102,/imagenet/train/n07760859/n07760859_5422.JPEG 34
2103,/imagenet/train/n07749582/n07749582_14885.JPEG 39
2104,/imagenet/train/n01770393/n01770393_22651.JPEG 32
2105,/imagenet/train/n02966193/n02966193_24295.JPEG 1
2106,/imagenet/train/n04111531/n04111531_22445.JPEG 2
2107,/imagenet/train/n02823750/n02823750_3585.JPEG 17
2108,/imagenet/train/n02841315/n02841315_3252.JPEG 3
2109,/imagenet/train/n07697537/n07697537_25745.JPEG 17
2110,/imagenet/train/n04263257/n04263257_9793.JPEG 17
2111,/imagenet/train/n03042490/n03042490_10250.JPEG 25
2112,/imagenet/train/n03208938/n03208938_4889.JPEG 3
2113,/imagenet/train/n03598930/n03598930_11866.JPEG 3
2114,/imagenet/train/n04380533/n04380533_4681.JPEG 13
2115,/imagenet/train/n02112137/n02112137_6327.JPEG 8
2116,/imagenet/train/n07715103/n07715103_12052.JPEG 39
2117,/imagenet/train/n04270147/n04270147_17380.JPEG 17
2118,/imagenet/train/n02356798/n02356798_239.JPEG 4
2119,/imagenet/train/n01768244/n01768244_6432.JPEG 10
2120,/imagenet/train/n02825657/n02825657_10923.JPEG 13
2121,/imagenet/train/n07614500/n07614500_57601.JPEG 17
2122,/imagenet/train/n01728920/n01728920_1938.JPEG 4
2123,/imagenet/train/n07695742/n07695742_14004.JPEG 17
2124,/imagenet/train/n02672831/n02672831_34774.JPEG 1
2125,/imagenet/train/n03045698/n03045698_6185.JPEG 0
2126,/imagenet/train/n02454379/n02454379_6586.JPEG 4
2127,/imagenet/train/n02009912/n02009912_14486.JPEG 4
2128,/imagenet/train/n03325584/n03325584_16863.JPEG 3
2129,/imagenet/train/n04552348/n04552348_16448.JPEG 4
2130,/imagenet/train/n04270147/n04270147_8411.JPEG 17
2131,/imagenet/train/n01644373/n01644373_5259.JPEG 39
2132,/imagenet/train/n02127052/n02127052_19443.JPEG 4
2133,/imagenet/train/n07920052/n07920052_2595.JPEG 17
2134,/imagenet/train/n03733131/n03733131_10025.JPEG 7
2135,/imagenet/train/n02086646/n02086646_6732.JPEG 8
2136,/imagenet/train/n01882714/n01882714_14765.JPEG 4
2137,/imagenet/train/n03661043/n03661043_17565.JPEG 13
2138,/imagenet/train/n01784675/n01784675_20383.JPEG 4
2139,/imagenet/train/n04590129/n04590129_18495.JPEG 16
2140,/imagenet/train/n04485082/n04485082_11726.JPEG 0
2141,/imagenet/train/n01737021/n01737021_17248.JPEG 4
2142,/imagenet/train/n02749479/n02749479_4661.JPEG 8
2143,/imagenet/train/n03535780/n03535780_3739.JPEG 23
2144,/imagenet/train/n02093991/n02093991_6295.JPEG 4
2145,/imagenet/train/n04366367/n04366367_16.JPEG 13
2146,/imagenet/train/n02415577/n02415577_104.JPEG 4
2147,/imagenet/train/n04579145/n04579145_5370.JPEG 17
2148,/imagenet/train/n01692333/n01692333_4877.JPEG 4
2149,/imagenet/train/n02281787/n02281787_5572.JPEG 4
2150,/imagenet/train/n02165105/n02165105_11638.JPEG 4
2151,/imagenet/train/n01580077/n01580077_6005.JPEG 4
2152,/imagenet/train/n03297495/n03297495_1628.JPEG 10
2153,/imagenet/train/n03447721/n03447721_50798.JPEG 1
2154,/imagenet/train/n03709823/n03709823_7590.JPEG 3
2155,/imagenet/train/n01770393/n01770393_5976.JPEG 4
2156,/imagenet/train/n03982430/n03982430_32739.JPEG 16
2157,/imagenet/train/n03982430/n03982430_29991.JPEG 8
2158,/imagenet/train/n02012849/n02012849_11077.JPEG 25
2159,/imagenet/train/n12057211/n12057211_3797.JPEG 19
2160,/imagenet/train/n03594945/n03594945_32150.JPEG 13
2161,/imagenet/train/n03065424/n03065424_47419.JPEG 13
2162,/imagenet/train/n02229544/n02229544_3168.JPEG 4
2163,/imagenet/train/n03868863/n03868863_12019.JPEG 8
2164,/imagenet/train/n03840681/n03840681_3751.JPEG 10
2165,/imagenet/train/n03388549/n03388549_488.JPEG 16
2166,/imagenet/train/n03028079/n03028079_17503.JPEG 13
2167,/imagenet/train/n02236044/n02236044_4316.JPEG 4
2168,/imagenet/train/n04398044/n04398044_14796.JPEG 17
2169,/imagenet/train/n02825657/n02825657_12165.JPEG 13
2170,/imagenet/train/n03134739/n03134739_3304.JPEG 7
2171,/imagenet/train/n03995372/n03995372_6074.JPEG 0
2172,/imagenet/train/n02097047/n02097047_3768.JPEG 3
2173,/imagenet/train/n02950826/n02950826_5307.JPEG 53
2174,/imagenet/train/n03109150/n03109150_26030.JPEG 17
2175,/imagenet/train/n02417914/n02417914_10955.JPEG 30
2176,/imagenet/train/n03450230/n03450230_10936.JPEG 16
2177,/imagenet/train/n04367480/n04367480_22134.JPEG 10
2178,/imagenet/train/n03777568/n03777568_3676.JPEG 13
2179,/imagenet/train/n04579145/n04579145_1194.JPEG 17
2180,/imagenet/train/n02510455/n02510455_44462.JPEG 4
2181,/imagenet/train/n04346328/n04346328_13152.JPEG 13
2182,/imagenet/train/n02172182/n02172182_12251.JPEG 40
2183,/imagenet/train/n02326432/n02326432_1755.JPEG 4
2184,/imagenet/train/n04579432/n04579432_11965.JPEG 0
2185,/imagenet/train/n12144580/n12144580_4492.JPEG 39
2186,/imagenet/train/n02037110/n02037110_13513.JPEG 25
2187,/imagenet/train/n04366367/n04366367_20867.JPEG 1
2188,/imagenet/train/n02999410/n02999410_8194.JPEG 0
2189,/imagenet/train/n01735189/n01735189_11649.JPEG 4
2190,/imagenet/train/n09256479/n09256479_12338.JPEG 25
2191,/imagenet/train/n02640242/n02640242_24097.JPEG 7
2192,/imagenet/train/n03769881/n03769881_13494.JPEG 13
2193,/imagenet/train/n02256656/n02256656_28310.JPEG 34
2194,/imagenet/train/n03769881/n03769881_2578.JPEG 13
2195,/imagenet/train/n07871810/n07871810_3799.JPEG 17
2196,/imagenet/train/n04423845/n04423845_36587.JPEG 17
2197,/imagenet/train/n01695060/n01695060_6639.JPEG 4
2198,/imagenet/train/n02111500/n02111500_3127.JPEG 8
2199,/imagenet/train/n02640242/n02640242_5121.JPEG 4
2200,/imagenet/train/n02790996/n02790996_17367.JPEG 2
2201,/imagenet/train/n03476684/n03476684_19989.JPEG 3
2202,/imagenet/train/n02489166/n02489166_3498.JPEG 4
2203,/imagenet/train/n04597913/n04597913_2919.JPEG 8
2204,/imagenet/train/n02085782/n02085782_6412.JPEG 2
2205,/imagenet/train/n01756291/n01756291_1445.JPEG 4
2206,/imagenet/train/n03950228/n03950228_20456.JPEG 17
2207,/imagenet/train/n02747177/n02747177_21751.JPEG 41
2208,/imagenet/train/n04332243/n04332243_14533.JPEG 10
2209,/imagenet/train/n03483316/n03483316_21399.JPEG 5
2210,/imagenet/train/n04399382/n04399382_2935.JPEG 39
2211,/imagenet/train/n02113799/n02113799_3783.JPEG 2
2212,/imagenet/train/n02793495/n02793495_4025.JPEG 23
2213,/imagenet/train/n02229544/n02229544_721.JPEG 4
2214,/imagenet/train/n01930112/n01930112_8107.JPEG 10
2215,/imagenet/train/n03047690/n03047690_48820.JPEG 43
2216,/imagenet/train/n07875152/n07875152_4411.JPEG 17
2217,/imagenet/train/n02526121/n02526121_6056.JPEG 32
2218,/imagenet/train/n01968897/n01968897_4304.JPEG 39
2219,/imagenet/train/n02939185/n02939185_37176.JPEG 17
2220,/imagenet/train/n02102040/n02102040_738.JPEG 25
2221,/imagenet/train/n02487347/n02487347_238.JPEG 4
2222,/imagenet/train/n02326432/n02326432_6514.JPEG 4
2223,/imagenet/train/n02088466/n02088466_1739.JPEG 4
2224,/imagenet/train/n03874599/n03874599_6700.JPEG 10
2225,/imagenet/train/n03843555/n03843555_2970.JPEG 3
2226,/imagenet/train/n02013706/n02013706_1391.JPEG 4
2227,/imagenet/train/n02127052/n02127052_3898.JPEG 3
2228,/imagenet/train/n02096585/n02096585_6267.JPEG 3
2229,/imagenet/train/n02655020/n02655020_424.JPEG 4
2230,/imagenet/train/n02123597/n02123597_4104.JPEG 4
2231,/imagenet/train/n03045698/n03045698_8088.JPEG 5
2232,/imagenet/train/n02480855/n02480855_19697.JPEG 4
2233,/imagenet/train/n01443537/n01443537_11909.JPEG 7
2234,/imagenet/train/n01943899/n01943899_6044.JPEG 19
2235,/imagenet/train/n02489166/n02489166_10470.JPEG 23
2236,/imagenet/train/n02536864/n02536864_3571.JPEG 2
2237,/imagenet/train/n02841315/n02841315_41.JPEG 0
2238,/imagenet/train/n09246464/n09246464_21728.JPEG 30
2239,/imagenet/train/n01770081/n01770081_19846.JPEG 4
2240,/imagenet/train/n04238763/n04238763_8281.JPEG 3
2241,/imagenet/train/n02489166/n02489166_10082.JPEG 4
2242,/imagenet/train/n02704792/n02704792_3622.JPEG 0
2243,/imagenet/train/n03775546/n03775546_13247.JPEG 17
2244,/imagenet/train/n03131574/n03131574_19162.JPEG 16
2245,/imagenet/train/n02102040/n02102040_1840.JPEG 8
2246,/imagenet/train/n01774750/n01774750_3333.JPEG 34
2247,/imagenet/train/n04023962/n04023962_18803.JPEG 1
2248,/imagenet/train/n04493381/n04493381_77736.JPEG 27
2249,/imagenet/train/n01616318/n01616318_2106.JPEG 4
2250,/imagenet/train/n03384352/n03384352_29.JPEG 13
2251,/imagenet/train/n07930864/n07930864_61936.JPEG 17
2252,/imagenet/train/n01729322/n01729322_12744.JPEG 4
2253,/imagenet/train/n02906734/n02906734_3716.JPEG 3
2254,/imagenet/train/n02701002/n02701002_4112.JPEG 13
2255,/imagenet/train/n07697313/n07697313_5793.JPEG 17
2256,/imagenet/train/n03014705/n03014705_54359.JPEG 3
2257,/imagenet/train/n02106550/n02106550_11214.JPEG 3
2258,/imagenet/train/n03452741/n03452741_4369.JPEG 1
2259,/imagenet/train/n04597913/n04597913_3574.JPEG 10
2260,/imagenet/train/n07749582/n07749582_1697.JPEG 39
2261,/imagenet/train/n02481823/n02481823_10950.JPEG 4
2262,/imagenet/train/n03733805/n03733805_8721.JPEG 17
2263,/imagenet/train/n02094433/n02094433_700.JPEG 3
2264,/imagenet/train/n02492660/n02492660_10906.JPEG 23
2265,/imagenet/train/n03637318/n03637318_12344.JPEG 3
2266,/imagenet/train/n01924916/n01924916_3407.JPEG 19
2267,/imagenet/train/n02480855/n02480855_11310.JPEG 4
2268,/imagenet/train/n02129165/n02129165_12895.JPEG 4
2269,/imagenet/train/n01955084/n01955084_1333.JPEG 39
2270,/imagenet/train/n02480495/n02480495_6456.JPEG 4
2271,/imagenet/train/n04493381/n04493381_13843.JPEG 10
2272,/imagenet/train/n09229709/n09229709_6106.JPEG 17
2273,/imagenet/train/n02481823/n02481823_2298.JPEG 4
2274,/imagenet/train/n04311174/n04311174_6332.JPEG 2
2275,/imagenet/train/n12057211/n12057211_26056.JPEG 39
2276,/imagenet/train/n02108551/n02108551_923.JPEG 13
2277,/imagenet/train/n04350905/n04350905_11905.JPEG 6
2278,/imagenet/train/n02123159/n02123159_6363.JPEG 3
2279,/imagenet/train/n03089624/n03089624_1033.JPEG 17
2280,/imagenet/train/n02807133/n02807133_6958.JPEG 7
2281,/imagenet/train/n03125729/n03125729_16259.JPEG 3
2282,/imagenet/train/n01739381/n01739381_1158.JPEG 4
2283,/imagenet/train/n03970156/n03970156_348.JPEG 10
2284,/imagenet/train/n02109047/n02109047_4321.JPEG 7
2285,/imagenet/train/n03445924/n03445924_3199.JPEG 7
2286,/imagenet/train/n02403003/n02403003_1772.JPEG 7
2287,/imagenet/train/n04392985/n04392985_9358.JPEG 10
2288,/imagenet/train/n03417042/n03417042_1437.JPEG 13
2289,/imagenet/train/n02093428/n02093428_5383.JPEG 2
2290,/imagenet/train/n01630670/n01630670_925.JPEG 4
2291,/imagenet/train/n01688243/n01688243_4649.JPEG 4
2292,/imagenet/train/n03492542/n03492542_36408.JPEG 10
2293,/imagenet/train/n02981792/n02981792_18411.JPEG 25
2294,/imagenet/train/n03527444/n03527444_12850.JPEG 5
2295,/imagenet/train/n03047690/n03047690_57104.JPEG 10
2296,/imagenet/train/n03259280/n03259280_6586.JPEG 17
2297,/imagenet/train/n02910353/n02910353_5603.JPEG 5
2298,/imagenet/train/n06596364/n06596364_14741.JPEG 8
2299,/imagenet/train/n04367480/n04367480_6710.JPEG 25
2300,/imagenet/train/n07615774/n07615774_10918.JPEG 17
2301,/imagenet/train/n03733281/n03733281_7576.JPEG 13
2302,/imagenet/train/n02442845/n02442845_11142.JPEG 4
2303,/imagenet/train/n04208210/n04208210_14624.JPEG 10
2304,/imagenet/train/n01883070/n01883070_9521.JPEG 4
2305,/imagenet/train/n03355925/n03355925_11709.JPEG 13
2306,/imagenet/train/n04606251/n04606251_6705.JPEG 38
2307,/imagenet/train/n03724870/n03724870_54369.JPEG 13
2308,/imagenet/train/n02110341/n02110341_8197.JPEG 4
2309,/imagenet/train/n03134739/n03134739_966.JPEG 7
2310,/imagenet/train/n02794156/n02794156_2047.JPEG 1
2311,/imagenet/train/n07745940/n07745940_5570.JPEG 4
2312,/imagenet/train/n02127052/n02127052_44478.JPEG 4
2313,/imagenet/train/n02099849/n02099849_3220.JPEG 36
2314,/imagenet/train/n01807496/n01807496_10983.JPEG 4
2315,/imagenet/train/n01698640/n01698640_8278.JPEG 4
2316,/imagenet/train/n04037443/n04037443_5930.JPEG 13
2317,/imagenet/train/n02097130/n02097130_3727.JPEG 7
2318,/imagenet/train/n02669723/n02669723_12255.JPEG 8
2319,/imagenet/train/n03223299/n03223299_3397.JPEG 3
2320,/imagenet/train/n04208210/n04208210_2797.JPEG 10
2321,/imagenet/train/n02113186/n02113186_576.JPEG 4
2322,/imagenet/train/n03476684/n03476684_7045.JPEG 39
